class_name,str_encoding
ShahrukhKhan,0.060663994^0.124120116^0.06235819^0.059295032^0.04177246^0.18202181^0.101424806^-0.04033361^-0.047491215^-0.09010214^-0.08525981^0.022548467^-0.19140851^-0.14530925^0.007336195^-0.029333713^-0.016849477^-0.015931692^0.007196793^-0.10081155^-0.116782114^0.100418374^-0.062371626^0.0803928^0.020836107^-0.115985125^-0.038150694^0.060833044^-0.002567988^-0.06275939^0.014009897^-0.042846132^-0.1812172^0.028164946^0.036154807^-0.057869337^0.038179826^-0.17582145^0.026724285^0.08600625^0.105137974^0.027245399^0.10011675^-0.11945052^0.03299985^-2.6698337e-05^0.049889155^-0.042356674^-0.09440977^0.12255319^0.056034517^-0.034606446^0.021095848^-0.012499683^-0.029088568^0.010929212^-0.019886812^0.13039328^-0.029394006^0.04362817^-0.02515364^0.20388554^0.066350594^-0.2294367^0.04448323^0.08488587^0.039389808^-0.18155177^-0.20279995^0.079239324^-0.024541609^0.10830912^0.053120237^0.2172606^0.020171322^0.007025672^0.08463888^-0.04892106^0.0063096373^-0.11229611^0.0630263^0.0918413^0.020156495^-0.02580466^0.0339718^0.00028606903^-0.09487214^-0.05773383^-0.098378755^0.09290436^0.093551576^-0.0351685^-0.0060886545^0.0039823917^0.1287965^0.1023425^0.11925696^-0.04269257^-0.025928674^0.11494345^-0.09683225^-0.025910074^-0.06740128^0.049256843^-0.08839384^0.055695035^0.0585658^-0.04558552^-0.1930095^0.081377655^0.14799653^0.042628333^0.19528022^0.010784938^-0.028516505^-0.07397265^0.000495345^0.15132318^0.028663225^-0.027505292^0.024667058^-0.037441477^0.08535904^-0.08891181^0.042922206^0.05000148^-0.050577313^-0.16729905
ShahrukhKhan,0.029362487^0.24035445^0.03728593^0.010890772^-0.029359931^0.12959602^0.024625978^-0.026637228^-0.095972866^-0.009778267^-0.097445086^-0.036062997^-0.13774687^-0.08550765^0.004551966^-0.100159355^0.06688182^-0.043422744^0.035897855^-0.09055714^-0.18520474^0.06991749^-0.06274698^0.032799207^0.031153819^-0.15091638^0.0037735177^0.18823308^0.03673164^-0.06442447^-0.0016961728^-0.10836045^-0.14154734^-0.02565575^-0.0101932045^-0.09158851^0.03748477^-0.15105225^0.042508718^0.10959385^0.037484515^-0.0012979439^0.07234025^-0.13649356^0.043824397^0.06388972^0.021001926^0.0062893103^-0.110392556^0.10360981^0.08904334^0.11224515^0.021760752^-0.017637206^-0.119292445^-0.03241014^0.00020929781^0.049273547^0.036966294^-0.008761554^-0.012089342^0.22514464^-0.0047058705^-0.16554771^-0.05608746^0.07358186^0.081197165^-0.14363596^-0.21190836^0.016259586^0.008553508^0.031470094^0.04986031^0.1771446^0.07505056^0.040511005^0.058720905^-0.058005743^0.056816723^-0.024925482^0.00916369^0.008329078^0.07025561^0.037094362^0.08818796^0.017757256^-0.15118131^-0.09283375^-0.020603841^0.05660249^-0.015826605^-0.035197113^0.07877279^0.04843693^0.08586366^-0.033340145^0.1436545^-0.024384493^-0.07361903^0.016821353^-0.071743265^0.079196215^-0.03902512^0.10644972^-0.11803974^0.059180614^0.072197855^0.025222214^-0.1319862^0.07147977^0.17755558^0.005402427^0.15206474^0.097674966^-0.119618624^-0.11240186^-0.062817164^0.17047963^0.058576733^-0.049425058^-0.029493175^-0.08540122^0.01131708^-0.13414705^0.07607976^0.0066714818^-0.06837334^-0.14649945
ShahrukhKhan,0.04228373^0.05337728^0.08679298^-0.0020502314^0.061385423^0.12140482^0.11730078^-0.059756298^-0.12135781^-0.07768861^-0.11930754^0.044366002^-0.13624117^-0.07343366^0.047344055^-0.08322667^-0.0127554955^-0.08292385^0.027551007^-0.053519983^-0.17021857^0.12131368^-0.15091017^0.0013728653^-0.029309895^-0.008626163^-0.10257595^0.11691049^-0.013803993^-0.08200733^-0.010494832^-0.05943553^-0.22679535^-0.018473752^0.06942105^0.0054096906^0.011993651^-0.19291973^0.05748535^0.058268625^0.1357022^0.06082449^0.0910844^-0.114518166^0.041742776^0.10939829^0.013365471^0.01870148^-0.05605306^0.06788772^-0.022111986^-0.05411396^0.00314814^-0.014744187^0.012288406^-0.02842625^-0.12067874^0.15793124^-0.051928297^0.10677622^0.019499445^0.24372903^0.024786081^-0.11668606^0.022904238^0.06995831^0.06104952^-0.11978577^-0.12885226^-0.030294487^0.044030838^0.08724774^0.09917461^0.19950877^0.011241041^0.0567016^0.029177442^-0.05866497^0.0936089^-0.075450584^0.11435561^0.04794221^0.04053837^0.0058192383^0.009318167^-0.0595011^-0.020782933^-0.023300612^-0.09938029^0.07039552^0.10227023^0.028960796^0.0813176^0.024778424^0.02113286^0.055072013^0.16501638^-0.111247204^-0.040143162^0.07233691^-0.10090378^0.049655043^-0.06961714^-0.019929785^-0.12484968^0.07802967^0.03945691^-0.004689852^-0.17612267^0.1511418^0.19920997^-0.0377686^0.10898302^0.03636304^-0.08204957^-0.046665497^-0.025778757^0.14695163^-0.06785308^-0.06898806^-0.018374441^-0.066406436^0.063226886^-0.08646768^0.0027820359^0.043131318^-0.098448224^-0.16060655
ShahrukhKhan,0.003591231^0.15898399^0.07833533^0.051232684^0.052870974^0.16968648^0.008486148^-0.05520691^-0.12062217^0.006341776^-0.098645985^0.069167875^-0.14640737^-0.15249012^0.028167112^-0.08422986^0.016320936^-0.019827051^0.08532561^-0.016629038^-0.13347931^0.07206855^-0.122823976^0.13870229^0.08138342^-0.052756287^-0.036224812^0.11262081^0.016117511^-0.037492633^0.050033513^-0.10315655^-0.18151753^-0.01716596^0.032265067^-0.021233574^0.020176042^-0.2528862^0.056566957^0.063344665^0.13401827^0.0008644892^0.14743707^-0.067517474^0.011798838^-0.036290508^0.12654397^0.008867427^-0.030273179^0.0984344^0.14483455^-0.0032939897^-0.0044967365^-0.04611863^0.0417477^0.008964093^-0.08569573^0.09896775^0.03135706^-0.026678545^-0.02776249^0.1800707^0.017579896^-0.16065046^-0.005773242^0.026015224^0.082674675^-0.20385751^-0.18199886^0.034998387^0.004282256^0.15483275^0.06337411^0.17907019^0.053266566^0.03482652^0.030932095^0.051167626^0.08803873^-0.0047518252^0.05416773^0.10357052^0.12838884^0.06536916^0.09634069^-0.05505981^-0.046996094^0.021276806^-0.0011575883^0.038454358^-0.01939114^0.04239046^0.0624517^0.047754426^0.024692334^-0.038513236^0.13832518^-0.019636558^-0.09994825^-0.020655483^-0.1052135^0.06411631^-0.026816644^0.034292478^-0.12868874^0.10302591^0.050389703^-0.03152343^-0.1352065^0.14600542^0.14773384^0.009777265^0.113499135^0.070610315^-0.10423374^-0.11617249^-0.020071018^0.106873944^-0.055568427^-0.035220336^0.02769785^-0.04384888^0.03725437^-0.16132776^-0.027794471^0.07713387^-0.033106133^-0.09048001
ShahrukhKhan,0.03525819^0.082655646^0.10268135^0.07066632^0.07854041^0.15509114^0.04308981^-0.052869435^-0.08524796^-0.098818615^-0.10427889^0.07529377^-0.24240208^-0.23395772^-0.023433277^-0.060573798^-0.033687122^-0.022963725^0.056180492^-0.05445374^-0.10680125^0.1257583^-0.083119944^0.010725453^0.02542957^-0.04768407^-0.057613112^0.05483932^0.025542328^-0.10931837^0.033031806^-0.104398474^-0.19510968^-0.0464191^0.097883604^-0.04775532^-0.008196981^-0.2490838^0.07133426^0.05680357^0.13002752^0.050158102^0.038768888^-0.09288552^0.019936645^0.0400002^0.041483805^-0.034467407^-0.05013467^0.098020785^0.008890871^0.044234946^0.009020571^-0.036524843^-0.051676754^-0.06378461^0.0003211476^0.04621424^-0.08622449^0.08765933^0.024735238^0.20186488^0.055966537^-0.11721112^0.047493704^-0.05371811^0.06484757^-0.18795604^-0.11605276^0.07236712^0.011486321^0.11806287^0.08652072^0.1979586^-0.021490332^0.0032611315^0.0065332125^0.005638365^0.03021837^-0.029535942^0.04901191^0.10269485^0.07610118^0.069722906^0.08098081^-0.044022083^-0.061472937^0.025556935^-0.1195997^0.025689535^0.09060057^0.08968129^-0.013506388^0.066013776^0.07252879^-0.011813141^0.15565856^-0.057943664^-0.10421531^0.06217917^-0.0936738^0.009916683^-0.07875771^-0.036202986^-0.019762386^0.060963918^0.16163513^-0.0015949544^-0.1202559^0.17941628^0.14912334^-0.03417448^0.15015206^0.032145597^-0.050917566^-0.076515384^-0.038332872^0.12861653^-0.016634502^-0.053463202^-0.031514257^-0.015744524^0.054924678^-0.1481078^0.051503114^0.049181003^-0.00850935^-0.10928695
ShahrukhKhan,0.015171843^0.12367165^0.0024509553^0.019741967^0.03418826^0.15181525^0.061502524^-0.07461982^-0.14006655^-0.042924505^-0.1442266^0.027010629^-0.15384595^-0.14856468^-0.024332633^-0.01939756^0.039102383^-0.00899566^0.08418809^-0.085706845^-0.1266424^0.06759206^-0.13296917^0.0057874913^-0.002384459^0.017892798^-0.07559999^0.02292051^0.012002059^-0.0488018^-0.019638104^0.03786184^-0.16815887^-0.01815983^0.07445082^-0.06874864^0.06863762^-0.1867402^0.09241181^-0.0051707006^0.1255888^-0.013657648^0.17052463^-0.120187625^0.07795076^0.10697135^0.118513905^-0.034216452^-0.16205887^-0.0056394855^0.02609174^-0.063211545^0.106091715^-0.014280416^-0.013272601^0.016736532^0.0028152417^0.075909816^0.0015259424^-0.00057671237^0.04861601^0.24506854^0.028095214^-0.15437803^0.043956272^0.1058314^0.01270057^-0.16370462^-0.13141313^-0.05718634^-0.058243^0.0030913698^0.010826563^0.13690457^0.047058128^0.060649835^0.031605862^-0.02108726^0.03867814^-0.11351512^0.041060474^0.1222985^0.015407823^0.006940188^0.034249734^0.016396126^-0.07361077^-0.048255675^-0.1015159^0.07749859^0.059403636^0.03067005^0.0053938394^0.025735144^0.055292867^0.13061908^0.17665932^0.013559731^-0.053284906^0.06756252^-0.05603727^0.008833618^-0.055195644^0.059907485^-0.11008604^0.04492133^0.05610905^0.022977509^-0.24198191^0.11245745^0.15064085^-0.04447572^0.12787983^-0.05925203^-0.053691287^-0.09280121^-0.11262893^0.062379874^-0.00032165783^-0.10255943^0.014879452^-0.070694394^0.09931971^-0.16335464^0.013867655^0.0563868^-0.10092795^-0.1793039
ShahrukhKhan,-0.022963159^0.09658606^-0.060666066^0.04614948^0.07330292^0.16797043^0.02654813^-0.081258014^-0.13680397^0.109393165^-0.08275682^0.03779691^-0.10569579^-0.11783237^-0.012420681^-0.0072216^0.038689498^0.10258694^0.15945014^-0.08725025^-0.057575744^-0.04018405^-0.08508435^0.07673387^0.096335106^-0.0234389^-0.10068444^-0.001554445^0.056652196^0.0054548397^0.021751057^0.018637998^-0.17175393^-0.071091115^0.050811738^-0.05992535^-0.021006599^-0.2559663^0.15838796^2.294102e-05^0.08684227^-0.004404424^0.13378374^-0.10279569^0.04199264^-0.10566988^0.10947128^0.020462863^-0.048133526^-0.04241575^0.08020964^-0.0539698^0.07855557^-0.06291804^-0.051084302^0.055366606^0.054568183^0.09838504^0.0139075145^-0.006128922^0.032618817^0.21599087^0.06993832^-0.16298632^0.018603578^0.14182699^0.0066177305^-0.16720018^-0.12831621^-0.04814473^-0.069048755^0.15536432^-0.0023230813^0.13464528^-0.008577235^0.008190905^0.05211345^-0.016505247^0.045077894^-0.100298956^0.002046521^0.12967578^0.063767865^0.047819205^0.04294323^0.034659486^-0.07118257^-0.016965667^0.022467738^-0.05116681^0.010207471^0.09611207^0.048932575^0.031005846^0.08719746^0.004136387^0.05718244^0.069886945^-0.09388801^0.05627317^-0.0026691344^-0.04403255^-0.0068227383^0.02628236^-0.03574444^0.112031415^0.094155036^-0.060009476^-0.15491246^0.15139286^0.079736955^-0.031906307^0.18288934^-0.055949654^-0.05149695^-0.07999666^-0.024055174^0.12873375^0.004829554^-0.07646901^0.0138908^-0.12100606^0.044285323^-0.20010254^-0.14208551^0.13354272^-0.14724934^-0.067030355
ShahrukhKhan,0.014106688^0.12447743^-0.00036383717^0.008989201^0.11123194^0.19327809^0.05075848^0.008642478^-0.15093249^-0.037243593^-0.093530186^0.029401131^-0.10057096^-0.07813951^0.028304417^0.04717381^0.032044925^-0.04273366^0.06654529^-0.038724698^-0.002387746^0.013335309^-0.08404845^0.021690484^0.089272924^-0.037157703^-0.09577749^0.04713858^0.05054376^-0.01878685^0.042112622^-0.004040705^-0.16289248^0.04504117^0.011643409^0.036873844^0.059556175^-0.19398226^0.09860862^0.005446945^0.115427464^0.032280017^0.27716944^-0.07933964^0.047057472^-0.05836345^0.17634432^-0.032265764^-0.08715223^0.07883787^0.020322978^-0.10944693^-0.0708271^0.022219174^0.091168895^0.0457018^-0.08040343^0.14416322^-0.014170786^-0.034526877^-0.031080786^0.15960373^0.07306047^-0.2503501^0.070590556^0.116253205^-0.015574119^-0.15487468^-0.14362542^0.026717521^-0.033859666^0.18878011^0.011714505^0.15642071^0.04819802^0.021219688^0.11496637^0.067497484^0.029146554^-0.123787925^0.047463525^0.118844114^0.08507335^0.05010176^-0.017505258^0.018891815^-0.046310388^0.04425762^0.017254392^0.060391933^0.08904371^-0.02862166^-0.06671926^0.0023551418^0.12718695^0.08323909^0.099429846^0.09677243^-0.12410374^0.09495867^-0.17311144^-0.03374838^-0.033526715^0.06469228^-0.14460334^0.16006549^-0.027798643^-0.0063029244^-0.15015559^0.03507301^0.038653668^-0.004454298^0.06468316^0.03734299^0.02950545^-0.08406445^0.08181228^0.060877733^-0.017204873^0.017081928^0.04234809^-0.006887006^0.15398167^-0.060709946^-0.07579941^0.041289557^-0.021526942^-0.087996215
ShahrukhKhan,-0.06612919^0.17287467^-0.0027635216^0.10532369^-0.0026833517^0.13943084^0.032139003^-0.087612495^0.008541095^0.06880318^0.008471471^0.024064496^-0.034299865^-0.09615599^-0.04591248^0.023975905^-0.0870984^0.03850649^-0.05172528^-0.005469229^-0.010893463^-0.1874274^-0.008602954^0.1489372^0.08102382^-0.17800096^-0.12694752^0.021801997^-0.009250215^0.020823661^0.07538835^-0.026255215^-0.12200972^0.037619613^-0.059453826^0.04193437^-0.04627838^-0.12411363^-0.0021496657^0.06400149^0.04555554^-0.08082465^0.11999593^-0.13113275^0.05115165^-0.16861084^0.09453454^0.023809547^-0.017829238^0.13441646^0.06603387^-0.056755457^-0.057926312^-0.023487488^0.03666595^0.07478326^-0.03511201^0.08246316^0.024306737^-0.004419664^-0.07706313^0.14886877^0.06651999^-0.2421421^0.047320984^0.118613176^-0.007575242^-0.15505302^-0.23761414^0.06332323^-0.022174448^0.19624783^-0.012093371^0.19223313^0.090922505^0.023123961^0.12546487^0.030679788^0.011671813^-0.049783796^-0.048527937^-0.03261867^0.042145617^0.05575594^-0.11634211^0.13601387^-0.07565719^-0.03086922^0.05318554^-0.015000575^-0.023696596^-0.083348006^0.10895697^-0.036901392^0.06659267^-0.004481967^-0.060239755^0.038936272^-0.02555117^0.07040282^-0.02910647^-0.05963782^-0.07383913^0.07056248^0.062082034^0.1636513^0.010965059^0.00957872^-0.099104576^0.052571356^-0.0818703^0.068247244^0.16546156^0.021443889^-0.028939934^-0.004894613^0.08094681^0.22640705^0.054633934^0.11016576^0.0032275917^-0.0686529^-0.0058506904^-0.033012353^-0.12532848^0.15464824^-0.09102214^-0.013545516
ShahrukhKhan,0.0027589076^0.06119995^0.09578215^0.030439802^0.052702136^0.1802464^0.0070954096^-0.03155914^-0.03817009^-0.08118953^-0.08639901^0.042729244^-0.20775153^-0.2529853^0.0015384288^-0.040878147^-0.12622356^-0.011880372^0.04829575^-0.10176793^-0.05737085^0.13336034^-0.13179822^-0.043635648^0.06605748^-0.020854898^-0.06503939^0.0315431^-0.021433733^-0.09718884^0.0720945^-0.13848798^-0.17491743^-0.043997522^0.14610729^-0.05823241^0.014779294^-0.29137436^0.14598142^0.01592573^0.15385383^0.0061811954^0.11395598^-0.049465753^0.051263746^-0.0829809^0.04033673^-0.022644652^-0.037137326^0.069469236^-0.014795027^-0.06519522^0.044253405^0.0021091208^-0.044334695^-0.039256524^-0.03839506^-0.0023484689^-0.09894149^-0.003903083^0.01379576^0.15320452^0.041358057^-0.06409059^-0.0022265348^0.03368123^0.056658503^-0.16897213^-0.057871524^-0.029786848^0.022559902^0.106873885^0.08764445^0.109008566^-0.005219945^0.002181077^-0.052230366^-0.052588977^0.032799724^0.032563865^0.10289614^0.11376822^0.11689986^0.10777545^0.050251856^0.0226919^-0.027343227^0.046546992^-0.061089266^0.03070625^0.078355625^0.067388386^-0.039639194^0.05117585^-0.02247363^-0.013514021^0.07803509^-0.02776958^-0.1467265^0.052758068^-0.054642845^-0.043280557^-0.046075683^-0.10623924^0.0046002404^0.072515935^0.15094702^0.0033503305^-0.17642146^0.20001721^0.12797502^-0.09320771^0.10691461^0.012436375^-0.044730607^-0.07186569^-0.060138375^0.1836357^-0.04187839^-0.12545139^0.03257322^-0.05006506^0.09074665^-0.15772691^0.034100357^0.024311513^0.02100759^-0.033435572
ShahrukhKhan,0.10357252^0.09878946^0.007512025^0.0978256^0.006819426^0.20582542^0.08422457^-0.033783924^-0.15919681^-0.09265429^-0.057441603^0.06207811^-0.15601712^-0.16202855^-0.0315434^-0.04101978^0.02032663^-0.011572014^0.09066262^-0.08470443^-0.058549136^0.049328163^-0.06422137^0.087729484^0.07894696^-0.073399134^-0.020025836^0.0021665874^-0.015667325^-0.012007145^-0.003399013^-0.04959147^-0.19557011^0.03408043^-0.0051014065^-0.109656304^-0.002573054^-0.19620769^0.08296551^0.0824345^0.09304964^0.0017014724^0.14358494^-0.05473324^0.010877103^-0.081494965^0.1176612^-0.1047139^-0.09429502^0.11672176^0.1498449^-0.033273872^0.018781604^0.015767734^-0.014599342^-0.0030550943^0.0148902405^0.13554001^0.03624134^0.0072295032^0.006745167^0.16723838^0.076906025^-0.23073792^0.03882691^0.028821843^0.049284127^-0.23369181^-0.18790923^0.04198549^-0.058962304^0.12505248^0.027018018^0.21389303^0.0054625683^-0.02010633^0.08604182^-0.048686683^-0.009567723^0.016058244^0.0010046985^0.031856228^0.091635376^-0.029067727^0.02409395^0.003841737^-0.054622848^-0.105998404^-0.08385674^-0.0040445146^0.032489184^-0.03233852^-0.032170452^-0.0025178501^0.09822552^0.05245225^0.15103562^0.022458492^-0.06152016^0.08554741^-0.13664712^0.05420595^-0.016442649^0.14276043^-0.08820982^0.03542749^0.06262464^0.055735562^-0.2056679^0.04455851^0.11963737^0.00037131814^0.14177103^-0.005294584^-0.03166887^-0.07806073^0.035834096^0.11257594^0.04588645^-0.011648976^0.004872789^-0.057760365^0.0681426^-0.14210075^0.04104296^0.024086606^-0.021622218^-0.094367616
ShahrukhKhan,0.0060166204^0.19613674^0.048552185^0.08432171^0.05736643^0.21818551^0.011615671^-0.06294517^-0.10241061^-0.02252315^-0.065312736^0.040999245^-0.19563615^-0.26915675^-0.031017195^0.032391597^-0.062072586^0.011111606^0.059512362^-0.08568333^-0.01393717^0.029458907^-0.05524884^0.005000607^0.12332819^-0.09408258^-0.06940143^0.0025225012^0.043154184^-0.033670537^0.06598503^-0.09962719^-0.15149747^-0.024930287^0.09208022^-0.07863754^-0.00794129^-0.2455207^0.13498358^0.014211251^0.08173362^-0.03687692^0.16157413^-0.073658116^0.04553562^-0.049875315^0.12387031^-0.057158615^-0.14259039^0.07256979^0.07434378^0.0006689031^0.010457142^-0.035577964^-0.054319788^-0.004987239^0.005646375^0.03386236^-0.062129423^-0.009151654^-0.015010473^0.14912686^0.08662289^-0.18933384^0.086885124^0.031074246^-0.018226566^-0.18766563^-0.19726337^0.04279009^-0.0061669336^0.14813349^0.008950149^0.10473579^0.020265087^0.02860621^0.031088782^0.0014825205^0.006291251^0.022074476^0.0087039275^0.06453332^0.09966679^0.11052173^-0.0007496593^0.042397756^-0.095605046^-0.008797677^-0.050083302^0.040692847^0.015936088^0.007536612^-0.07097748^0.084333226^0.055887256^0.0039819796^0.099426486^0.050272472^-0.13193831^0.06254549^-0.07195497^-0.021904625^-0.07888561^0.008910788^-0.014779738^0.1055323^0.14709812^0.054264277^-0.121084124^0.10373617^0.06608178^-0.042606205^0.14967395^0.023581365^0.012647565^-0.07333958^-0.07876294^0.19699112^0.02526788^0.001730513^0.0027846394^-0.05991645^0.066215955^-0.15447544^0.0586626^0.08711904^0.03698847^-0.0817484
ShahrukhKhan,0.06512481^-0.0036988435^-0.036763728^0.028605524^-0.031420372^0.17733003^0.08352445^0.033931002^-0.03889638^-0.09014389^-0.108613014^0.05233489^-0.09125662^-0.090761825^-0.021433802^-0.18054798^-0.022461591^-0.10932251^0.0909272^0.007226545^-0.13268526^-0.0017884315^-0.015938364^0.21795999^-0.058452778^-0.087470464^0.037039973^-0.029009582^-0.06859521^-0.08354359^0.014178619^-0.16810097^-0.13075566^0.0076810177^-0.01635617^-0.0043027573^0.021897154^-0.076432^-0.16554546^0.056929123^0.10168938^0.0017020839^-0.04081493^-0.017092194^-0.065348506^-0.0074396664^0.048091814^0.023064509^0.0038865518^0.1838567^0.014724169^-0.057688147^0.094420746^-0.0017383095^0.11769861^0.023510199^-0.022505369^0.17765184^0.06536851^-0.08561066^-0.0467759^0.21537784^0.10151262^-0.19672883^0.009047015^0.022540672^0.12635915^-0.1737262^-0.12974882^0.0298227^-0.074548125^0.055952787^0.033565886^0.19992785^0.074472874^0.024579432^0.035197705^0.012506124^0.12078928^0.019458799^-0.03021868^-0.020065606^-0.0004386751^-0.10492208^0.08064438^-0.06803991^-0.020418463^-0.0056362087^-0.020127792^0.042078823^0.093870185^-0.010020279^0.11711573^-0.081841104^0.05248126^-0.02806649^0.15266858^-0.037763234^0.025313718^0.020348717^-0.0044566356^0.06763289^-0.015491872^-0.019983005^-0.15898243^0.035929393^-0.009564976^-0.08208835^-0.21178086^0.10258415^0.20326617^0.10312826^0.18923134^-0.075020865^-0.094155915^0.030606188^0.033750553^0.02182647^0.002102421^0.01646632^-0.01722078^-0.10990436^0.010930002^-0.07946995^-0.066050075^0.08035859^-0.085838236^-0.0789982
ShahrukhKhan,0.002691595^0.08975714^0.022610238^0.02236392^0.058941893^0.20539254^0.050092593^-0.017609145^-0.11662595^0.034832288^-0.04105177^0.06599906^-0.19436352^-0.24176323^-0.015349794^-0.07637042^-0.0933452^0.053479187^0.12417413^-0.13709198^-0.07025753^0.035709575^-0.044790976^-0.046716917^0.09953851^-0.03659898^0.0057709655^0.010346248^0.011867434^-0.09279573^0.058986597^-0.18325484^-0.18168199^-0.043843925^0.1172399^-0.08860297^-0.059974976^-0.26477998^0.16307539^0.050140247^0.11509349^-0.026441185^0.05371731^0.022246365^-0.055787526^-0.117193386^0.018648108^-0.020852337^-0.04824002^0.05058527^0.0493256^0.02121531^-0.048667494^-0.036458857^-0.10734042^-0.0047887466^0.009815241^0.08017423^-0.11261252^0.070106916^0.0100669945^0.093957186^0.14049326^-0.117199995^0.10439881^-0.03503646^0.0032645387^-0.16558191^-0.11000028^0.10083983^-0.009039993^0.18736717^0.043225598^0.13443112^-0.058847304^-0.04311007^0.0075737825^-0.0053819325^0.0120629985^-0.0034010245^-0.052738734^0.026805487^0.1509217^0.11954774^-0.027851524^-0.06412863^0.00388465^0.027584696^0.009177638^-0.04257318^0.035668954^0.04076828^-0.001203433^0.033864807^0.069080845^-0.09536027^0.08111076^0.0016927953^-0.13445976^0.075599^-0.08415092^0.022413962^-0.063139446^-0.036975652^0.091214776^0.06310579^0.16959798^0.027082013^-0.10927869^0.13599437^0.09054969^-0.05143397^0.15538624^0.059346214^0.00038012746^-0.0755816^0.035168998^0.17232983^0.07385668^-0.021289254^0.011389126^-0.11165694^0.006956159^-0.14753568^0.031927016^0.03780677^-0.001503907^-0.0012721873
